Frame, FingerName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
31, RightFinger1Metacarpal, -0,01557171, 0,02267146, 0,01693335, -0,2639627, -0,4569916, 0,2842199, 0,8004386
31, RightFinger2Metacarpal, -0,003585577, 0,02151024, 0,01874951, 1,117428E-06, 5,370653E-07, -0,08715712, -0,9961948
31, RightFinger3Metacarpal, 0,005700231, 0,01814377, 0,01805571, -8,164615E-07, -1,462685E-07, 1,219191E-07, 1
31, RightFinger4Metacarpal, 0,01471591, 0,01376712, 0,01643908, -5,813984E-07, -6,291549E-08, -0,0871541, 0,9961952
31, RightFinger5Metacarpal, 0,02159464, 0,008592606, 0,01364306, -1,04124E-06, 3,948749E-07, -0,1736466, 0,9848084
32, RightFinger1Metacarpal, -0,01587224, 0,02279305, 0,01648563, -0,2664785, -0,4578614, 0,2850859, 0,7987987
32, RightFinger2Metacarpal, -0,003855824, 0,02189147, 0,01824802, 1,043883E-06, 5,710282E-07, -0,08715722, -0,9961953
32, RightFinger3Metacarpal, 0,005484819, 0,01867652, 0,01757288, -8,010511E-07, -1,557286E-07, 1,350489E-07, 1,000001
32, RightFinger4Metacarpal, 0,01456797, 0,01442456, 0,01600146, -6,053462E-07, -1,567361E-07, -0,08715419, 0,9961956
32, RightFinger5Metacarpal, 0,02152145, 0,009307981, 0,0132848, -1,105962E-06, 3,329381E-07, -0,1736467, 0,9848089
33, RightFinger1Metacarpal, -0,01621962, 0,02285933, 0,01604989, -0,2670468, -0,4580522, 0,2853963, 0,7983885
33, RightFinger2Metacarpal, -0,004172683, 0,02225602, 0,01772991, 1,064451E-06, 5,198338E-07, -0,08715714, -0,9961951
33, RightFinger3Metacarpal, 0,005228639, 0,01922286, 0,01705417, -8,831021E-07, -1,610979E-07, 1,27907E-07, 1
33, RightFinger4Metacarpal, 0,01438701, 0,01512539, 0,01551044, -7,761174E-07, -1,98484E-07, -0,08715422, 0,9961953
33, RightFinger5Metacarpal, 0,0214256, 0,01009011, 0,01286188, -1,148299E-06, 2,586047E-07, -0,1736465, 0,9848086
34, RightFinger1Metacarpal, -0,01653588, 0,02287281, 0,0157041, -0,2659101, -0,4576406, 0,2854571, 0,7989825
34, RightFinger2Metacarpal, -0,004468679, 0,02252793, 0,01730955, 1,23217E-06, 5,27974E-07, -0,08715715, -0,9961955
34, RightFinger3Metacarpal, 0,004983068, 0,01965725, 0,01662731, -8,498278E-07, -1,602686E-07, 8,30268E-08, 1,000001
34, RightFinger4Metacarpal, 0,01420593, 0,0157007, 0,01510033, -8,323291E-07, -2,015852E-07, -0,08715429, 0,9961956
34, RightFinger5Metacarpal, 0,02131963, 0,01074481, 0,01250279, -1,217843E-06, 3,599203E-07, -0,1736468, 0,984809
35, RightFinger1Metacarpal, -0,01690078, 0,02286649, 0,01532009, -0,2642916, -0,4570485, 0,2856552, 0,7997867
35, RightFinger2Metacarpal, -0,00481832, 0,02280641, 0,01684475, 1,115623E-06, 5,962663E-07, -0,08715715, -0,996195
35, RightFinger3Metacarpal, 0,004686236, 0,02011716, 0,01615664, -8,67254E-07, -1,008435E-07, 5,063846E-08, 1
35, RightFinger4Metacarpal, 0,01397896, 0,01631927, 0,01464957, -7,82283E-07, -1,350529E-07, -0,08715428, 0,9961953
35, RightFinger5Metacarpal, 0,02117622, 0,0114553, 0,01210934, -1,050829E-06, 3,428597E-07, -0,1736467, 0,9848086
36, RightFinger1Metacarpal, -0,0173378, 0,02284551, 0,0148561, -0,2629868, -0,4565563, 0,2861337, 0,8003267
36, RightFinger2Metacarpal, -0,00524807, 0,02310538, 0,01630017, 1,125403E-06, 4,750656E-07, -0,08715729, -0,9961954
36, RightFinger3Metacarpal, 0,004312396, 0,0206219, 0,01561558, -8,54305E-07, -1,261063E-07, 1,167901E-07, 1
36, RightFinger4Metacarpal, 0,01368225, 0,01700473, 0,01414138, -6,952429E-07, -1,233904E-07, -0,08715419, 0,9961954
36, RightFinger5Metacarpal, 0,02097583, 0,01224744, 0,01167527, -1,054146E-06, 4,890585E-07, -0,1736466, 0,9848086
37, RightFinger1Metacarpal, -0,01779521, 0,02283084, 0,01432824, -0,2629251, -0,4564994, 0,286926, 0,8000961
37, RightFinger2Metacarpal, -0,005706429, 0,02342522, 0,01567751, 1,006833E-06, 5,35733E-07, -0,08715723, -0,9961956
37, RightFinger3Metacarpal, 0,003907442, 0,02115619, 0,01499486, -8,389844E-07, -1,988939E-07, 1,137577E-07, 1,000001
